SizeRank,RegionName,StateName,2/2/2008,2/9/2008,2/16/2008,2/23/2008,3/1/2008,3/8/2008,3/15/2008,3/22/2008,3/29/2008,4/5/2008,4/12/2008,4/19/2008,4/26/2008,5/3/2008,5/10/2008,5/17/2008,5/24/2008,5/31/2008,6/7/2008,6/14/2008,6/21/2008,6/28/2008,7/5/2008,7/12/2008,7/19/2008,7/26/2008,8/2/2008,8/9/2008,8/16/2008,8/23/2008,8/30/2008,9/6/2008,9/13/2008,9/20/2008,9/27/2008,10/4/2008,10/11/2008,10/18/2008,10/25/2008,11/1/2008,11/8/2008,11/15/2008,11/22/2008,11/29/2008,12/6/2008,12/13/2008,12/20/2008,12/27/2008,1/3/2009,1/10/2009,1/17/2009,1/24/2009,1/31/2009,2/7/2009,2/14/2009,2/21/2009,2/28/2009,3/7/2009,3/14/2009,3/21/2009,3/28/2009,4/4/2009,4/11/2009,4/18/2009,4/25/2009,5/2/2009,5/9/2009,5/16/2009,5/23/2009,5/30/2009,6/6/2009,6/13/2009,6/20/2009,6/27/2009,7/4/2009,7/11/2009,7/18/2009,7/25/2009,8/1/2009,8/8/2009,8/15/2009,8/22/2009,8/29/2009,9/5/2009,9/12/2009,9/19/2009,9/26/2009,10/3/2009,10/10/2009,10/17/2009,10/24/2009,10/31/2009,11/7/2009,11/14/2009,11/21/2009,11/28/2009,12/5/2009,12/12/2009,12/19/2009,12/26/2009,1/2/2010,1/9/2010,1/16/2010,1/23/2010,1/30/2010,2/6/2010,2/13/2010,2/20/2010,2/27/2010,3/6/2010,3/13/2010,3/20/2010,3/27/2010,4/3/2010,4/10/2010,4/17/2010,4/24/2010,5/1/2010,5/8/2010,5/15/2010,5/22/2010,5/29/2010,6/5/2010,6/12/2010,6/19/2010,6/26/2010,7/3/2010,7/10/2010,7/17/2010,7/24/2010,7/31/2010,8/7/2010,8/14/2010,8/21/2010,8/28/2010,9/4/2010,9/11/2010,9/18/2010,9/25/2010,10/2/2010,10/9/2010,10/16/2010,10/23/2010,10/30/2010,11/6/2010,11/13/2010,11/20/2010,11/27/2010,12/4/2010,12/11/2010,12/18/2010,12/25/2010,1/1/2011,1/8/2011,1/15/2011,1/22/2011,1/29/2011,2/5/2011,2/12/2011,2/19/2011,2/26/2011,3/5/2011,3/12/2011,3/19/2011,3/26/2011,4/2/2011,4/9/2011,4/16/2011,4/23/2011,4/30/2011,5/7/2011,5/14/2011,5/21/2011,5/28/2011,6/4/2011,6/11/2011,6/18/2011,6/25/2011,7/2/2011,7/9/2011,7/16/2011,7/23/2011,7/30/2011,8/6/2011,8/13/2011,8/20/2011,8/27/2011,9/3/2011,9/10/2011,9/17/2011,9/24/2011,10/1/2011,10/8/2011,10/15/2011,10/22/2011,10/29/2011,11/5/2011,11/12/2011,11/19/2011,11/26/2011,12/3/2011,12/10/2011,12/17/2011,12/24/2011,12/31/2011,1/7/2012,1/14/2012,1/21/2012,1/28/2012,2/4/2012,2/11/2012,2/18/2012,2/25/2012,3/3/2012,3/10/2012,3/17/2012,3/24/2012,3/31/2012,4/7/2012,4/14/2012,4/21/2012,4/28/2012,5/5/2012,5/12/2012,5/19/2012,5/26/2012,6/2/2012,6/9/2012,6/16/2012,6/23/2012,6/30/2012,7/7/2012,7/14/2012,7/21/2012,7/28/2012,8/4/2012,8/11/2012,8/18/2012,8/25/2012,9/1/2012,9/8/2012,9/15/2012,9/22/2012,9/29/2012,10/6/2012,10/13/2012,10/20/2012,10/27/2012,11/3/2012,11/10/2012,11/17/2012,11/24/2012,12/1/2012,12/8/2012,12/15/2012,12/22/2012,12/29/2012,1/5/2013,1/12/2013,1/19/2013,1/26/2013,2/2/2013,2/9/2013,2/16/2013,2/23/2013,3/2/2013,3/9/2013,3/16/2013,3/23/2013,3/30/2013,4/6/2013,4/13/2013,4/20/2013,4/27/2013,5/4/2013,5/11/2013,5/18/2013,5/25/2013,6/1/2013,6/8/2013,6/15/2013,6/22/2013,6/29/2013,7/6/2013,7/13/2013,7/20/2013,7/27/2013,8/3/2013,8/10/2013,8/17/2013,8/24/2013,8/31/2013,9/7/2013,9/14/2013,9/21/2013,9/28/2013,10/5/2013,10/12/2013,10/19/2013,10/26/2013,11/2/2013,11/9/2013,11/16/2013,11/23/2013,11/30/2013,12/7/2013,12/14/2013,12/21/2013,12/28/2013,1/4/2014,1/11/2014,1/18/2014,1/25/2014,2/1/2014,2/8/2014,2/15/2014,2/22/2014,3/1/2014,3/8/2014,3/15/2014,3/22/2014,3/29/2014,4/5/2014,4/12/2014,4/19/2014,4/26/2014,5/3/2014,5/10/2014,5/17/2014,5/24/2014,5/31/2014,6/7/2014,6/14/2014,6/21/2014,6/28/2014,7/5/2014,7/12/2014,7/19/2014,7/26/2014,8/2/2014,8/9/2014,8/16/2014,8/23/2014,8/30/2014,9/6/2014,9/13/2014,9/20/2014,9/27/2014,10/4/2014,10/11/2014,10/18/2014,10/25/2014,11/1/2014,11/8/2014,11/15/2014,11/22/2014,11/29/2014,12/6/2014,12/13/2014,12/20/2014,12/27/2014,1/3/2015,1/10/2015,1/17/2015,1/24/2015,1/31/2015,2/7/2015,2/14/2015,2/21/2015,2/28/2015,3/7/2015,3/14/2015,3/21/2015,3/28/2015,4/4/2015,4/11/2015,4/18/2015,4/25/2015,5/2/2015,5/9/2015,5/16/2015,5/23/2015,5/30/2015,6/6/2015,6/13/2015,6/20/2015,6/27/2015,7/4/2015,7/11/2015,7/18/2015,7/25/2015,8/1/2015,8/8/2015,8/15/2015,8/22/2015,8/29/2015,9/5/2015,9/12/2015,9/19/2015,9/26/2015,10/3/2015,10/10/2015,10/17/2015,10/24/2015,10/31/2015,11/7/2015,11/14/2015,11/21/2015,11/28/2015,12/5/2015,12/12/2015,12/19/2015,12/26/2015,1/2/2016,1/9/2016,1/16/2016,1/23/2016,1/30/2016,2/6/2016,2/13/2016,2/20/2016,2/27/2016,3/5/2016,3/12/2016,3/19/2016,3/26/2016,4/2/2016,4/9/2016,4/16/2016,4/23/2016,4/30/2016,5/7/2016,5/14/2016,5/21/2016,5/28/2016,6/4/2016,6/11/2016,6/18/2016,6/25/2016,7/2/2016,7/9/2016,7/16/2016,7/23/2016,7/30/2016,8/6/2016,8/13/2016,8/20/2016,8/27/2016,9/3/2016,9/10/2016,9/17/2016,9/24/2016,10/1/2016,10/8/2016,10/15/2016,10/22/2016,10/29/2016,11/5/2016,11/12/2016,11/19/2016,11/26/2016,12/3/2016,12/10/2016,12/17/2016,12/24/2016,12/31/2016,1/7/2017,1/14/2017,1/21/2017,1/28/2017,2/4/2017,2/11/2017,2/18/2017,2/25/2017,3/4/2017,3/11/2017,3/18/2017,3/25/2017,4/1/2017,4/8/2017,4/15/2017,4/22/2017,4/29/2017,5/6/2017,5/13/2017,5/20/2017,5/27/2017,6/3/2017,6/10/2017,6/17/2017,6/24/2017,7/1/2017,7/8/2017,7/15/2017,7/22/2017,7/29/2017,8/5/2017,8/12/2017,8/19/2017,8/26/2017,9/2/2017,9/9/2017,9/16/2017,9/23/2017,9/30/2017,10/7/2017,10/14/2017,10/21/2017,10/28/2017,11/4/2017,11/11/2017,11/18/2017,11/25/2017,12/2/2017,12/9/2017,12/16/2017,12/23/2017,12/30/2017,1/6/2018,1/13/2018,1/20/2018,1/27/2018,2/3/2018,2/10/2018,2/17/2018,2/24/2018,3/3/2018,3/10/2018,3/17/2018,3/24/2018,3/31/2018,4/7/2018,4/14/2018,4/21/2018,4/28/2018,5/5/2018,5/12/2018,5/19/2018,5/26/2018,6/2/2018,6/9/2018,6/16/2018,6/23/2018,6/30/2018,7/7/2018,7/14/2018,7/21/2018,7/28/2018,8/4/2018,8/11/2018,8/18/2018,8/25/2018,9/1/2018,9/8/2018,9/15/2018,9/22/2018,9/29/2018,10/6/2018,10/13/2018,10/20/2018,10/27/2018,11/3/2018,11/10/2018,11/17/2018,11/24/2018,12/1/2018,12/8/2018,12/15/2018,12/22/2018,12/29/2018,1/5/2019,1/12/2019,1/19/2019,1/26/2019,2/2/2019,2/9/2019,2/16/2019,2/23/2019,3/2/2019,3/9/2019,3/16/2019,3/23/2019,3/30/2019,4/6/2019,4/13/2019,4/20/2019,4/27/2019,5/4/2019,5/11/2019,5/18/2019,5/25/2019,6/1/2019,6/8/2019,6/15/2019,6/22/2019,6/29/2019,7/6/2019,7/13/2019,7/20/2019,7/27/2019,8/3/2019,8/10/2019,8/17/2019,8/24/2019,8/31/2019,9/7/2019,9/14/2019,9/21/2019,9/28/2019,10/5/2019,10/12/2019,10/19/2019,10/26/2019,11/2/2019,11/9/2019,11/16/2019,11/23/2019,11/30/2019,12/7/2019,12/14/2019,12/21/2019,12/28/2019,1/4/2020,1/11/2020,1/18/2020,1/25/2020,2/1/2020,2/8/2020,2/15/2020,2/22/2020,2/29/2020,3/7/2020,3/14/2020,3/21/2020,3/28/2020,4/4/2020,4/11/2020,4/18/2020,4/25/2020,5/2/2020,5/9/2020,5/16/2020,5/23/2020,5/30/2020,6/6/2020,6/13/2020,6/20/2020,6/27/2020,7/4/2020,7/11/2020,7/18/2020,7/25/2020,8/1/2020,8/8/2020,8/15/2020,8/22/2020,8/29/2020,9/5/2020,9/12/2020,9/19/2020,9/26/2020,10/3/2020,10/10/2020,10/17/2020,10/24/2020,10/31/2020,11/7/2020,11/14/2020,11/21/2020,11/28/2020,12/5/2020,12/12/2020,12/19/2020,12/26/2020,1/2/2021,1/9/2021,1/16/2021,1/23/2021,1/30/2021,2/6/2021,2/13/2021,2/20/2021,2/27/2021,3/6/2021,3/13/2021,3/20/2021,3/27/2021,4/3/2021,4/10/2021,4/17/2021,4/24/2021,5/1/2021,5/8/2021,5/15/2021,5/22/2021,5/29/2021,6/5/2021,6/12/2021,6/19/2021,6/26/2021,7/3/2021,7/10/2021,7/17/2021,7/24/2021,7/31/2021,8/7/2021,8/14/2021,8/21/2021,8/28/2021,9/4/2021,9/11/2021,9/18/2021,9/25/2021,10/2/2021,10/9/2021,10/16/2021,10/23/2021,10/30/2021,11/6/2021,11/13/2021,11/20/2021,11/27/2021,12/4/2021,12/11/2021,12/18/2021,12/25/2021,1/1/2022,1/8/2022,1/15/2022,1/22/2022,1/29/2022,2/5/2022,2/12/2022,2/19/2022,2/26/2022,3/5/2022,3/12/2022,3/19/2022,3/26/2022,4/2/2022,4/9/2022,4/16/2022,4/23/2022,4/30/2022,5/7/2022,5/14/2022,5/21/2022,5/28/2022,6/4/2022,6/11/2022,6/18/2022,6/25/2022,7/2/2022,7/9/2022,7/16/2022,7/23/2022,7/30/2022,8/6/2022,8/13/2022,8/20/2022,8/27/2022,9/3/2022,9/10/2022,9/17/2022,9/24/2022,10/1/2022,10/8/2022,10/15/2022,10/22/2022,10/29/2022,11/5/2022,11/12/2022,11/19/2022,11/26/2022,12/3/2022,12/10/2022,12/17/2022,12/24/2022,12/31/2022,1/7/2023,1/14/2023,1/21/2023,1/28/2023,2/4/2023,2/11/2023,2/18/2023,2/25/2023,3/4/2023,3/11/2023,3/18/2023,3/25/2023,4/1/2023,4/8/2023,4/15/2023,4/22/2023,4/29/2023,5/6/2023,5/13/2023,5/20/2023,5/27/2023,6/3/2023,6/10/2023,6/17/2023,6/24/2023,7/1/2023,7/8/2023,7/15/2023,7/22/2023,7/29/2023,8/5/2023,8/12/2023,8/19/2023,8/26/2023,9/2/2023,9/9/2023
0,United States,,184000,180000,180000,176500,182000,184500,185000,185000,187000,185300,184000,188000,184440,190000,184500,188500,186500,194000,189000,190000,197500,196900,196500,195000,194000,190000,192000,185000,190000,185900,187500,180000,180000,180000,178000,179900,179700,182000,175000,179900,172000,175000,172000,170000,172000,170000,173500,170000,170000,166000,170000,165000,170000,165000,163335,168000,170000,165000,165000,169000,167000,169900,164500,164000,167500,173000,167500,172000,171000,178000,175200,175000,180000,180000,184500,176000,180000,176500,181000,177000,178000,176000,175000,174000,169900,170000,169000,170000,165500,168000,166500,168000,170000,165000,169000,164900,169900,170000,175000,165645,170000,170170,174500,167000,170000,164000,161000,165000,169000,169000,167000,180000,166000,170000,165000,167000,165000,169000,170000,170000,170000,174000,174900,173000,180000,182081,179132,182000,185000,180000,183000,179900,179000,179000,177000,178000,177000,172000,168500,174000,165000,169000,167500,170900,165500,169000,172000,165000,173000,170000,174840,165000,165500,165000,170000,160000,162000,164000,155500,162500,162500,165000,159287,161400,159725,166000,160000,160000,160000,167000,165000,164900,168000,170000,172500,167000,175000,172000,179850,170000,172500,168900,170500,168500,168000,170000,166000,165000,160000,163000,160000,164000,157360,160000,159000,160000,158000,157000,161000,155390,163000,157500,162900,155000,155000,157000,155000,156000,152500,153500,149900,155000,154000,160000,157500,160000,158000,165000,165000,163000,167000,168000,173000,167000,172843,172500,184000,175000,180000,178300,183000,177500,179000,179900,176475,180000,175000,178000,174900,176000,170000,172817,170000,171000,170000,168900,170000,169900,169000,169500,175000,168000,175000,170500,172000,172000,175000,170001,165000,167500,160000,167240,158626,167000,165000,175000,170000,175000,174000,180000,176000,175000,179900,180900,188000,180299,189000,187500,195000,190000,197000,197000,200000,199950,198000,198000,195000,198500,190000,195000,190000,192500,185000,184500,185000,185000,185134,184500,187500,182000,184000,179000,183000,182500,178000,189500,185000,186000,180000,180000,183500,180000,172115,180000,173250,179900,177000,182000,182000,182000,181719,185000,185280,185000,190000,187000,195000,190000,194000,195000,200000,199000,200000,203000,205000,206450,200000,203000,197000,203000,198000,199900,195925,199900,193000,192000,190000,189800,192000,189000,190000,186500,190000,189900,192000,193000,185000,195500,192500,195000,187000,187728,192000,189000,183000,185000,181972,185300,189000,195000,195000,195000,195000,195000,203000,197900,202000,199900,205500,204500,209000,209000,212866,214000,213900,217000,215000,218900,211000,215000,209000,213900,208000,210000,208770,207000,205000,200000,205000,200000,200500,197192,200300,198000,200000,196000,197000,203000,199128,206000,205000,207000,199800,199000,200000,200000,197500,196000,192000,194000,195000,196000,200000,200000,201500,202084,206000,205000,210000,209000,212000,213400,214000,217000,218000,222800,220000,225000,224000,225000,220000,223975,219900,220000,220000,218000,220000,218000,218000,215000,216000,213000,215000,213900,214000,212500,215000,212250,215000,216000,210000,216500,215000,218000,210000,210000,215000,212000,213053,207500,207000,205000,210000,209900,215000,210000,215000,215000,220000,220000,222000,220000,225000,225000,224000,228000,228000,235000,232500,235000,234000,240000,230000,235000,233000,232000,232500,230000,232000,230000,230000,225000,227500,225000,226000,223500,224900,225000,224900,225000,225000,228000,223000,229900,225000,229000,222000,225000,224000,225000,226050,220000,223000,221000,227000,225000,232000,229000,231000,230000,236969,232000,235000,235000,236900,239500,235000,240000,240000,247000,242000,247400,246000,250000,240000,245000,242576,240000,242500,238000,240000,238000,239000,235000,235000,233000,235000,230000,230000,235000,231000,235000,232000,236000,230000,235000,232000,235000,230000,234000,230000,232000,232500,226000,232000,223000,230000,231000,238000,235000,239900,237900,242000,240000,245000,245000,244000,250000,248400,250000,250000,259000,255000,259000,258000,260000,257000,255000,255000,255000,255000,250000,253000,251785,252500,250000,249900,249000,249000,250000,249500,250000,247900,250000,247500,250000,250000,245000,255000,251000,252000,247500,249000,249000,250000,240000,247000,245950,250000,249950,255000,255000,255000,260000,262500,262000,262000,260500,255000,259900,251500,255000,253000,260000,260000,260000,267500,269000,278000,275000,279000,276000,280000,279000,282000,280000,282000,280000,280400,285000,280000,285000,280000,286000,285000,287500,285000,286075,289275,282000,290000,285000,285000,280000,280000,280000,282000,277000,278975,279000,280000,292000,290000,295000,291585,299000,300000,311000,301500,310000,307000,315000,310000,315000,315000,318000,325000,320000,326000,322000,330000,324900,327000,320300,325000,321000,321000,325000,320000,320950,324000,320000,317000,324000,320000,326000,322500,321000,325000,325000,326700,320000,330000,325000,326000,320000,320000,323000,320000,316500,310000,323000,319000,332500,335000,340000,340000,346000,349500,352000,357500,360000,355000,360000,360000,360088,362250,365000,370000,361000,368000,360000,365000,351865,355000,350000,350000,345000,345000,347500,345000,345000,340000,340000,335000,340000,335000,337000,330000,330000,330000,325000,325000,319000,329000,320000,325000,318000,315000,320000,320000,316500,310000,320000,320000,330000,330000,340000,337000,339900,339000,346000,348500,347500,349000,350000,355000,350000,360000,360000,369000,360000,369900,365000,370000,363500,365000,360000,360000,365000,360000,360000,359900,360000,359900
1,"New York, NY",NY,392000,412000,409500,406000,390000,395000,400000,400000,390000,400000,390000,401000,400000,400000,390000,410000,405000,395000,391950,410000,415000,405000,417000,425000,410000,416000,413500,422408,432500,415000,405000,410500,398375,395500,390000,390000,390000,390000,385000,379000,382250,377000,370000,375000,373500,375000,375000,375000,370000,362790,370000,362250,365000,372000,365000,363000,354200,350000,365000,342500,,343380,355000,355000,352000,357000,350000,360750,360000,355000,352750,370000,369500,358000,367000,375000,380000,375975,370000,372500,385000,380000,379000,375000,380000,362500,368000,355000,362500,363750,368000,350000,,359000,353000,345000,350000,354900,360000,360000,365000,357345,370000,374250,374950,380000,379000,367673,358944,385000,371000,330000,365500,355000,380375,363500,355875,348750,375000,360000,371000,367000,375000,370476,365000,380000,380000,380000,384375,400000,402000,400000,402500,393000,397500,394000,,,395313,375000,375000,365000,385000,369000,378700,370000,372750,383750,352000,375000,357500,371055,363000,375000,365000,351500,370000,375000,387000,370000,370000,365000,350000,360000,346380,360984,360375,360000,363000,358950,360000,367000,376500,365000,360000,359000,375000,380000,375000,390000,386000,380000,383000,380000,379500,380000,376000,375000,,384500,383500,353000,365000,355000,350000,337000,345000,340000,336905,355000,340000,339000,332500,350000,345000,345000,340000,329000,342500,340000,335000,347401,325000,345000,347500,350000,340000,325000,332900,350000,366000,335000,347500,360000,360000,357000,365000,362000,370000,379000,375375,360000,375000,389450,370000,370000,361800,370000,375000,365000,350000,382000,361000,348500,360000,340000,350000,337250,389000,343875,350000,340000,346000,347500,340000,337000,360000,355000,360000,340000,340000,330000,338250,338200,330000,328000,332500,327500,340000,328000,333000,332500,332000,345000,350000,350000,365000,350000,363725,370000,370000,375000,380000,375000,390000,385000,380000,380000,387750,382500,390000,380000,380000,370000,370000,354000,357000,355000,355000,364000,350000,352025,355000,344500,331484,355000,349000,360000,349000,357000,357602,355000,355000,355000,365520,373500,345000,320000,350000,350000,345000,340000,358000,350000,347500,345000,350000,357863,355000,361500,354000,370000,360000,380000,385320,385500,390000,390000,375000,377750,399000,390000,387000,380000,379000,375000,357500,353886,365250,364583,362000,345000,360000,359000,355000,364200,350000,360000,357776,371500,353000,355000,370000,358000,360800,365000,355000,360000,352000,349450,367250,359000,344000,350000,355000,370000,356250,350000,352500,360000,369950,375950,377500,390000,381750,380000,380000,395000,399000,394375,385000,385000,400000,391435,395000,385000,385000,379000,395000,370000,370000,375000,365000,365000,359696,360000,360000,365000,370000,380000,377250,365000,364500,355000,370000,360000,356160,375000,370000,368000,355000,358900,360000,366500,355000,360000,355000,365000,372170,362000,355000,375000,368000,385000,371000,379000,383000,391000,400000,400000,400601,400000,402500,395000,400000,388913,400000,400000,390000,380000,389000,380000,373360,372000,378000,380527,370000,375000,365000,373000,380000,375000,380000,375000,360000,355000,382500,380000,380000,380000,372000,380000,375000,358750,362250,370000,386000,365000,362750,390000,385000,381000,380000,395000,385000,380750,385000,400000,390000,410000,420000,415000,425000,427500,415000,420000,420000,415000,415000,405000,405000,394785,401700,394785,387500,389500,385000,375000,387500,385000,385000,395000,385000,385000,375000,391000,380000,385000,389000,390700,385000,390000,390000,381000,390000,374000,382508,386500,390900,400000,400000,385000,390000,400000,400000,400000,395000,405000,405000,409000,412500,429000,420000,425000,422000,430000,425000,420000,425000,415000,430000,418000,420000,410000,410000,403000,396500,401500,385000,405000,390000,389000,403500,405000,394250,392000,391600,395000,398000,378500,395000,383000,393750,391945,392000,389450,410000,400000,387500,389000,390000,380000,394750,385000,403750,400000,396903,397000,401422,410000,400000,400000,420000,415000,430000,429000,430000,432000,420500,420000,420000,420000,425000,430000,425000,420000,412500,407000,411750,405000,420000,400000,401250,405000,408500,410000,405000,407000,410000,415000,414000,400001,412000,415000,405000,417500,422000,405000,420000,405000,410000,405000,413250,418000,412230,424450,425000,425000,422000,430000,429000,425000,425000,415000,435000,415000,435000,450000,436000,420000,440000,440000,450000,440000,460000,454000,450000,465000,460000,462500,450000,459900,457500,460000,460000,464500,465000,465000,480000,464500,470000,465000,473000,460000,453375,465000,475000,469000,465000,475000,465000,475000,470000,469950,460000,466000,480000,487000,480000,480000,480000,490000,480000,500000,480000,500000,513250,499000,525000,515000,529000,520000,520000,525000,525000,530000,520000,525000,525000,530000,510000,525000,515000,510000,525000,509000,505000,501500,507000,515000,505000,500000,500000,500000,514000,510000,506000,510000,510000,510000,515000,500000,510000,505000,510000,510000,514250,510000,525000,525000,,,520000,525000,550000,535000,540000,559500,565000,555000,572750,575000,570500,570000,580000,570000,570000,570000,575000,560000,560000,555000,545000,550000,535000,531890,529500,536750,515000,520000,529000,525000,520000,505000,510000,510000,515000,515000,507500,515000,530000,505000,520000,513500,500000,515000,500000,510000,500000,515000,525000,515000,535500,530000,545000,540000,560000,562000,560000,565000,580000,550000,585000,585000,610000,600000,615000,575000,600000,610000,605000,608000,620000,600000,605000
4,"Dallas, TX",TX,136950,124900,140000,136000,138000,145000,143703,140500,150000,145000,135000,148900,142950,148000,135400,148500,146000,159900,151000,157550,155000,152500,157500,154900,155576,150000,152995,149000,158250,145000,147000,144000,137000,142000,139900,138000,139900,154450,132500,141000,135000,144750,128000,130000,134500,135000,135000,120000,132950,123000,132000,117100,130000,128250,129900,140500,140700,131200,137250,136000,135000,135000,135000,134250,140500,148000,138900,154950,147000,154995,150300,152500,154000,160000,154000,148063,150000,153250,154000,149000,155000,154900,146700,140580,139900,145000,140000,146000,137000,141852,139900,139000,140000,140000,142625,134000,133001,132450,140000,131250,141500,124500,130900,131050,130000,120000,135500,145000,143000,137889,141990,144000,144480,152500,141000,149000,145000,150000,147000,150500,148000,154000,158000,147000,151245,150500,149900,152000,153250,150000,159900,153900,155000,150000,150000,147000,147250,140000,135000,144000,136900,138300,135750,144500,131500,139184,146900,127000,150450,139900,143050,139900,149900,137000,134900,130000,139000,141000,133000,139250,133000,143000,134400,133500,135000,145800,134950,133000,140750,150250,146600,141500,152000,149000,157000,145000,152950,150000,152000,149000,150000,153000,154000,158000,149900,156000,147000,144000,144100,148400,138000,141634,130000,139900,145000,140000,135450,130000,142250,128500,147000,141148,152500,135000,139950,136000,128000,140000,139400,137500,126750,145500,145000,149000,152500,151555,150350,155000,146000,153500,155000,160000,157200,159500,160000,160500,168000,164950,166900,161750,163880,165000,164000,163000,162088,159250,159000,166900,151250,159500,169750,159900,158000,150000,150000,156000,151250,147000,153950,149950,158450,148900,154000,148000,155500,155000,163500,154000,142950,146000,140250,148205,142000,153500,155000,163825,161859,167500,163000,165000,168000,170000,174500,174900,178000,170000,180000,174700,190000,184000,180000,175000,187161,178000,187000,185000,181900,182500,175250,177225,174900,180000,166200,170000,172950,175000,175000,174500,169900,164650,168000,164700,172950,168000,159000,175000,172750,166500,164400,165000,163325,156000,154600,161000,159000,170000,174000,174200,181000,178500,174950,178500,177050,174900,179900,185000,183000,179950,190493,184500,189000,194700,194000,192700,200000,189500,186000,197000,190000,197300,192000,189000,187000,186500,182000,185000,183400,180500,180000,181643,185000,174900,179225,182250,185425,185000,176400,187000,184500,189900,179000,190000,175000,176900,185000,182500,177000,180000,189950,190000,204000,190000,192000,190000,199500,196631,201900,204850,203500,206500,215000,207000,220000,214900,210000,217000,219500,215000,212000,218000,202500,206445,207950,212000,205000,205000,204000,200000,195000,197000,198750,200000,200000,193750,200000,198000,195000,198000,195000,204000,200000,210000,194000,200000,192000,199900,189900,194250,200000,199797,210000,205000,212000,205900,216000,217000,215000,219900,219000,221750,215000,230700,233000,230000,229900,235000,231250,243000,235000,232500,230000,228000,227500,225000,226900,228200,237250,225000,224500,224000,228750,215000,221000,219500,225000,215000,225000,228250,229000,230000,220000,225000,225000,227000,230000,224250,228000,225000,220000,215000,230000,220000,232000,232500,240000,236000,239000,235000,238000,235000,250000,245000,246500,250000,257275,250000,250000,255000,255000,250350,250000,250000,245000,246000,250000,249000,250000,253000,248300,248000,244000,243500,242000,239000,236300,240000,242250,240000,238500,245000,239000,237590,233000,247000,244000,249000,240000,249700,230750,232000,238250,235000,245000,247500,246000,249500,260000,250393,252500,257600,261050,259000,253000,259000,260750,265000,266000,265000,266000,280000,272950,273000,267000,273000,269000,264000,263500,265000,265000,257500,260000,255155,256750,256500,250000,250000,249000,250000,246000,249000,248450,250000,249000,253000,240000,250000,249900,253500,254900,255000,244500,237500,240000,230100,245000,245000,244650,252500,255000,260000,260000,262000,260000,253750,265000,265650,260500,266800,275000,275000,275000,277000,281000,278000,273000,275000,275000,269900,271500,269000,270000,274250,272000,272500,262000,270000,260000,256517,260000,272000,269000,260000,256000,259000,259900,260000,260000,255000,268000,260000,270000,260000,265900,265000,255000,257500,260000,260000,265000,265000,265000,275000,269995,270000,277000,280000,280000,287750,275000,275000,263000,274495,275000,275000,283000,280100,285000,287000,293500,291500,292000,299500,297684,304950,299000,287000,290000,299000,297000,295000,285500,295000,300000,300000,295000,299900,296000,302000,303000,285000,299000,295000,300000,290000,293000,280000,295000,290000,295000,290000,305000,332900,315000,326000,317000,311283,320000,325000,329900,335000,330000,332000,347025,353000,350000,350000,354900,352000,355000,352647,362156,360000,355000,353000,350000,350161,359000,351000,349950,347400,354000,350000,345000,352000,350000,358000,350054,350000,355000,354995,353500,345000,364127,360000,355000,356051,367000,350000,355000,360000,357319,358940,360000,377000,380970,390000,385000,387000,378500,402000,415000,420000,400000,425000,415000,430000,425000,425000,432500,425000,425000,419000,410000,420000,416000,400000,400000,400000,399000,400000,385000,399995,398293,385000,384950,384000,390000,389950,380000,378500,382325,375000,375000,350000,370000,361950,365000,354450,355000,360000,355000,341000,354500,380000,360000,373000,379000,375000,373500,367653,374450,375000,385000,378250,385000,390000,389000,388000,405000,390000,405000,415000,395000,400000,405000,409274,405000,395750,400000,405000,390000,389900,397000,390000,395000
